t,x0,y0,vx0,vy0,x1,y1,vx1,vy1,x2,y2,vx2,vy2,x3,y3,vx3,vy3
0.77,6.17917,7.12336,-0.633093,0.593118,6.81583,13.764,0.19374,0.559347,12.7173,6.58326,-0.800085,-0.1083,13.0772,13.2706,-0.332625,-0.0815338
0.775,6.176,7.12632,-0.633093,0.593118,6.8168,13.7668,0.19374,0.559346,12.7133,6.58272,-0.800085,-0.1083,13.0756,13.2702,-0.332625,-0.081534
0.78,6.17284,7.12929,-0.633093,0.593119,6.81777,13.7696,0.193741,0.559346,12.7093,6.58218,-0.800085,-0.108299,13.0739,13.2697,-0.332626,-0.0815342
0.785,6.16967,7.13225,-0.633092,0.593119,6.81874,13.7724,0.193741,0.559346,12.7053,6.58164,-0.800086,-0.108299,13.0722,13.2693,-0.332626,-0.0815343
0.79,6.16651,7.13522,-0.633092,0.593119,6.81971,13.7752,0.193741,0.559346,12.7013,6.5811,-0.800086,-0.108299,13.0706,13.2689,-0.332626,-0.0815345
0.795,6.16334,7.13818,-0.633092,0.593119,6.82067,13.778,0.193742,0.559345,12.6973,6.58055,-0.800086,-0.108299,13.0689,13.2685,-0.332627,-0.0815347
0.8,6.16018,7.14115,-0.633092,0.593119,6.82164,13.7808,0.193742,0.559345,12.6933,6.58001,-0.800086,-0.108298,13.0673,13.2681,-0.332627,-0.0815349
0.805,6.15701,7.14411,-0.633091,0.59312,6.82261,13.7836,0.193742,0.559345,12.6893,6.57947,-0.800086,-0.108298,13.0656,13.2677,-0.332627,-0.0815351
0.81,6.15385,7.14708,-0.633091,0.59312,6.82358,13.7864,0.193742,0.559345,12.6853,6.57893,-0.800087,-0.108298,13.0639,13.2673,-0.332628,-0.0815353
0.815,6.15068,7.15005,-0.633091,0.59312,6.82455,13.7892,0.193743,0.559344,12.6813,6.57839,-0.800087,-0.108298,13.0623,13.2669,-0.332628,-0.0815355
0.82,6.14752,7.15301,-0.633091,0.59312,6.82552,13.792,0.193743,0.559344,12.6773,6.57785,-0.800087,-0.108297,13.0606,13.2665,-0.332628,-0.0815356
0.825,6.14435,7.15598,-0.63309,0.59312,6.82649,13.7948,0.193743,0.559344,12.6733,6.57731,-0.800087,-0.108297,13.0589,13.2661,-0.332629,-0.0815358
0.83,6.14118,7.15894,-0.63309,0.593121,6.82745,13.7976,0.193744,0.559344,12.6693,6.57676,-0.800088,-0.108297,13.0573,13.2657,-0.332629,-0.081536
0.835,6.13802,7.16191,-0.63309,0.593121,6.82842,13.8004,0.193744,0.559343,12.6653,6.57622,-0.800088,-0.108297,13.0556,13.2653,-0.332629,-0.0815362
0.84,6.13485,7.16487,-0.63309,0.593121,6.82939,13.8032,0.193744,0.559343,12.6613,6.57568,-0.800088,-0.108297,13.0539,13.2649,-0.33263,-0.0815364
0.845,6.13169,7.16784,-0.633089,0.593121,6.83036,13.806,0.193745,0.559343,12.6573,6.57514,-0.800088,-0.108296,13.0523,13.2644,-0.33263,-0.0815366
0.85,6.12852,7.17081,-0.633089,0.593121,6.83133,13.8088,0.193745,0.559343,12.6533,6.5746,-0.800089,-0.108296,13.0506,13.264,-0.33263,-0.0815367
0.855,6.12536,7.17377,-0.633089,0.593122,6.8323,13.8116,0.193745,0.559342,12.6493,6.57406,-0.800089,-0.108296,13.049,13.2636,-0.332631,-0.0815369
0.86,6.12219,7.17674,-0.633088,0.593122,6.83327,13.8144,0.193746,0.559342,12.6453,6.57352,-0.800089,-0.108296,13.0473,13.2632,-0.332631,-0.0815371
0.865,6.11903,7.1797,-0.633088,0.593122,6.83424,13.8172,0.193746,0.559342,12.6413,6.57297,-0.800089,-0.108295,13.0456,13.2628,-0.332632,-0.0815373
0.87,6.11586,7.18267,-0.633088,0.593122,6.8352,13.82,0.193746,0.559342,12.6373,6.57243,-0.800089,-0.108295,13.044,13.2624,-0.332632,-0.0815375
0.875,6.1127,7.18563,-0.633088,0.593122,6.83617,13.8228,0.193747,0.559341,12.6333,6.57189,-0.80009,-0.108295,13.0423,13.262,-0.332632,-0.0815377
0.88,6.10953,7.1886,-0.633087,0.593123,6.83714,13.8256,0.193747,0.559341,12.6293,6.57135,-0.80009,-0.108295,13.0406,13.2616,-0.332633,-0.0815378
0.885,6.10636,7.19156,-0.633087,0.593123,6.83811,13.8284,0.193747,0.559341,12.6253,6.57081,-0.80009,-0.108294,13.039,13.2612,-0.332633,-0.081538
0.89,6.1032,7.19453,-0.633087,0.593123,6.83908,13.8312,0.193747,0.559341,12.6213,6.57027,-0.80009,-0.108294,13.0373,13.2608,-0.332633,-0.0815382
0.895,6.10003,7.1975,-0.633087,0.593123,6.84005,13.834,0.193748,0.55934,12.6173,6.56973,-0.800091,-0.108294,13.0357,13.2604,-0.332634,-0.0815384
0.9,6.09687,7.20046,-0.633086,0.593123,6.84102,13.8368,0.193748,0.55934,12.6133,6.56918,-0.800091,-0.108294,13.034,13.26,-0.332634,-0.0815386
0.905,6.0937,7.20343,-0.633086,0.593124,6.84199,13.8396,0.193748,0.55934,12.6093,6.56864,-0.800091,-0.108293,13.0323,13.2596,-0.332634,-0.0815387
0.91,6.09054,7.20639,-0.633086,0.593124,6.84295,13.8424,0.193749,0.55934,12.6053,6.5681,-0.800091,-0.108293,13.0307,13.2591,-0.332635,-0.0815389
0.915,6.08737,7.20936,-0.633085,0.593124,6.84392,13.8451,0.193749,0.559339,12.6013,6.56756,-0.800092,-0.108293,13.029,13.2587,-0.332635,-0.0815391
0.92,6.08421,7.21232,-0.633085,0.593124,6.84489,13.8479,0.193749,0.559339,12.5973,6.56702,-0.800092,-0.108293,13.0273,13.2583,-0.332635,-0.0815393
0.925,6.08104,7.21529,-0.633085,0.593124,6.84586,13.8507,0.19375,0.559339,12.5933,6.56648,-0.800092,-0.108293,13.0257,13.2579,-0.332636,-0.0815395
0.93,6.07788,7.21825,-0.633085,0.593124,6.84683,13.8535,0.19375,0.559339,12.5893,6.56593,-0.800092,-0.108292,13.024,13.2575,-0.332636,-0.0815396
0.935,6.07471,7.22122,-0.633084,0.593125,6.8478,13.8563,0.19375,0.559338,12.5853,6.56539,-0.800092,-0.108292,13.0223,13.2571,-0.332637,-0.0815398
0.94,6.07155,7.22419,-0.633084,0.593125,6.84877,13.8591,0.193751,0.559338,12.5813,6.56485,-0.800093,-0.108292,13.0207,13.2567,-0.332637,-0.08154
0.945,6.06838,7.22715,-0.633084,0.593125,6.84974,13.8619,0.193751,0.559338,12.5773,6.56431,-0.800093,-0.108292,13.019,13.2563,-0.332637,-0.0815402
0.95,6.06521,7.23012,-0.633084,0.593125,6.8507,13.8647,0.193751,0.559338,12.5733,6.56377,-0.800093,-0.108291,13.0174,13.2559,-0.332638,-0.0815403
0.955,6.06205,7.23308,-0.633083,0.593125,6.85167,13.8675,0.193752,0.559337,12.5693,6.56323,-0.800093,-0.108291,13.0157,13.2555,-0.332638,-0.0815405
0.96,6.05888,7.23605,-0.633083,0.593126,6.85264,13.8703,0.193752,0.559337,12.5653,6.56269,-0.800094,-0.108291,13.014,13.2551,-0.332638,-0.0815407
0.965,6.05572,7.23901,-0.633083,0.593126,6.85361,13.8731,0.193752,0.559337,12.5613,6.56214,-0.800094,-0.108291,13.0124,13.2547,-0.332639,-0.0815409
0.97,6.05255,7.24198,-0.633082,0.593126,6.85458,13.8759,0.193753,0.559337,12.5573,6.5616,-0.800094,-0.10829,13.0107,13.2543,-0.332639,-0.081541
0.975,6.04939,7.24495,-0.633082,0.593126,6.85555,13.8787,0.193753,0.559336,12.5533,6.56106,-0.800094,-0.10829,13.009,13.2538,-0.33264,-0.0815412
0.98,6.04622,7.24791,-0.633082,0.593126,6.85652,13.8815,0.193753,0.559336,12.5493,6.56052,-0.800095,-0.10829,13.0074,13.2534,-0.33264,-0.0815414
0.985,6.04306,7.25088,-0.633082,0.593127,6.85749,13.8843,0.193754,0.559336,12.5453,6.55998,-0.800095,-0.10829,13.0057,13.253,-0.33264,-0.0815416
0.99,6.03989,7.25384,-0.633081,0.593127,6.85845,13.8871,0.193754,0.559336,12.5413,6.55944,-0.800095,-0.108289,13.0041,13.2526,-0.332641,-0.0815417
0.995,6.03673,7.25681,-0.633081,0.593127,6.85942,13.8899,0.193754,0.559335,12.5373,6.5589,-0.800095,-0.108289,13.0024,13.2522,-0.332641,-0.0815419
1,6.03356,7.25977,-0.633081,0.593127,6.86039,13.8927,0.193755,0.559335,12.5333,6.55835,-0.800095,-0.108289,13.0007,13.2518,-0.332641,-0.0815421
1.005,6.03039,7.26274,-0.633081,0.593127,6.86136,13.8955,0.193755,0.559335,12.5293,6.55781,-0.800096,-0.108289,12.9991,13.2514,-0.332642,-0.0815423
1.01,6.02723,7.2657,-0.63308,0.593128,6.86233,13.8983,0.193755,0.559335,12.5253,6.55727,-0.800096,-0.108289,12.9974,13.251,-0.332642,-0.0815424
1.015,6.02406,7.26867,-0.63308,0.593128,6.8633,13.9011,0.193756,0.559334,12.5213,6.55673,-0.800096,-0.108288,12.9957,13.2506,-0.332643,-0.0815426
1.02,6.0209,7.27164,-0.63308,0.593128,6.86427,13.9039,0.193756,0.559334,12.5173,6.55619,-0.800096,-0.108288,12.9941,13.2502,-0.332643,-0.0815428
1.025,6.01773,7.2746,-0.633079,0.593128,6.86524,13.9067,0.193756,0.559334,12.5133,6.55565,-0.800097,-0.108288,12.9924,13.2498,-0.332643,-0.081543
1.03,6.01457,7.27757,-0.633079,0.593128,6.8662,13.9095,0.193757,0.559334,12.5093,6.55511,-0.800097,-0.108288,12.9907,13.2494,-0.332644,-0.0815431
1.035,6.0114,7.28053,-0.633079,0.593128,6.86717,13.9123,0.193757,0.559333,12.5053,6.55456,-0.800097,-0.108287,12.9891,13.249,-0.332644,-0.0815433
1.04,6.00824,7.2835,-0.633079,0.593129,6.86814,13.9151,0.193757,0.559333,12.5013,6.55402,-0.800097,-0.108287,12.9874,13.2485,-0.332645,-0.0815435
1.045,6.00507,7.28646,-0.633078,0.593129,6.86911,13.9179,0.193758,0.559333,12.4973,6.55348,-0.800098,-0.108287,12.9858,13.2481,-0.332645,-0.0815436
1.05,6.00191,7.28943,-0.633078,0.593129,6.87008,13.9207,0.193758,0.559333,12.4933,6.55294,-0.800098,-0.108287,12.9841,13.2477,-0.332645,-0.0815438
1.055,5.99874,7.2924,-0.633078,0.593129,6.87105,13.9235,0.193758,0.559332,12.4893,6.5524,-0.800098,-0.108286,12.9824,13.2473,-0.332646,-0.081544
1.06,5.99558,7.29536,-0.633078,0.593129,6.87202,13.9263,0.193759,0.559332,12.4853,6.55186,-0.800098,-0.108286,12.9808,13.2469,-0.332646,-0.0815441
1.065,5.99241,7.29833,-0.633077,0.59313,6.87299,13.929,0.193759,0.559332,12.4813,6.55132,-0.800098,-0.108286,12.9791,13.2465,-0.332646,-0.0815443
1.07,5.98924,7.30129,-0.633077,0.59313,6.87396,13.9318,0.193759,0.559332,12.4773,6.55077,-0.800099,-0.108286,12.9774,13.2461,-0.332647,-0.0815445
1.075,5.98608,7.30426,-0.633077,0.59313,6.87492,13.9346,0.19376,0.559331,12.4733,6.55023,-0.800099,-0.108285,12.9758,13.2457,-0.332647,-0.0815447
1.08,5.98291,7.30722,-0.633076,0.59313,6.87589,13.9374,0.19376,0.559331,12.4693,6.54969,-0.800099,-0.108285,12.9741,13.2453,-0.332648,-0.0815448
1.085,5.97975,7.31019,-0.633076,0.59313,6.87686,13.9402,0.193761,0.559331,12.4653,6.54915,-0.800099,-0.108285,12.9724,13.2449,-0.332648,-0.081545
1.09,5.97658,7.31316,-0.633076,0.593131,6.87783,13.943,0.193761,0.559331,12.4613,6.54861,-0.8001,-0.108285,12.9708,13.2445,-0.332648,-0.0815452
1.095,5.97342,7.31612,-0.633076,0.593131,6.8788,13.9458,0.193761,0.55933,12.4573,6.54807,-0.8001,-0.108284,12.9691,13.2441,-0.332649,-0.0815453
1.1,5.97025,7.31909,-0.633075,0.593131,6.87977,13.9486,0.193762,0.55933,12.4533,6.54753,-0.8001,-0.108284,12.9675,13.2437,-0.332649,-0.0815455
1.105,5.96709,7.32205,-0.633075,0.593131,6.88074,13.9514,0.193762,0.55933,12.4493,6.54698,-0.8001,-0.108284,12.9658,13.2432,-0.33265,-0.0815457
1.11,5.96392,7.32502,-0.633075,0.593131,6.88171,13.9542,0.193762,0.55933,12.4452,6.54644,-0.800101,-0.108284,12.9641,13.2428,-0.33265,-0.0815458
1.115,5.96076,7.32798,-0.633074,0.593131,6.88267,13.957,0.193763,0.559329,12.4412,6.5459,-0.800101,-0.108284,12.9625,13.2424,-0.33265,-0.081546
1.12,5.95759,7.33095,-0.633074,0.593132,6.88364,13.9598,0.193763,0.559329,12.4372,6.54536,-0.800101,-0.108283,12.9608,13.242,-0.332651,-0.0815461
1.125,5.95443,7.33391,-0.633074,0.593132,6.88461,13.9626,0.193763,0.559329,12.4332,6.54482,-0.800101,-0.108283,12.9591,13.2416,-0.332651,-0.0815463
1.13,5.95126,7.33688,-0.633074,0.593132,6.88558,13.9654,0.193764,0.559329,12.4292,6.54428,-0.800102,-0.108283,12.9575,13.2412,-0.332652,-0.0815465
1.135,5.94809,7.33985,-0.633073,0.593132,6.88655,13.9682,0.193764,0.559328,12.4252,6.54374,-0.800102,-0.108283,12.9558,13.2408,-0.332652,-0.0815466
1.14,5.94493,7.34281,-0.633073,0.593132,6.88752,13.971,0.193764,0.559328,12.4212,6.54319,-0.800102,-0.108282,12.9542,13.2404,-0.332652,-0.0815468
1.145,5.94176,7.34578,-0.633073,0.593133,6.88849,13.9738,0.193765,0.559328,12.4172,6.54265,-0.800102,-0.108282,12.9525,13.24,-0.332653,-0.081547
1.15,5.9386,7.34874,-0.633072,0.593133,6.88946,13.9766,0.193765,0.559328,12.4132,6.54211,-0.800102,-0.108282,12.9508,13.2396,-0.332653,-0.0815471
1.155,5.93543,7.35171,-0.633072,0.593133,6.89043,13.9794,0.193766,0.559327,12.4092,6.54157,-0.800103,-0.108282,12.9492,13.2392,-0.332654,-0.0815473
1.16,5.93227,7.35467,-0.633072,0.593133,6.89139,13.9822,0.193766,0.559327,12.4052,6.54103,-0.800103,-0.108281,12.9475,13.2388,-0.332654,-0.0815474
1.165,5.9291,7.35764,-0.633072,0.593133,6.89236,13.985,0.193766,0.559327,12.4012,6.54049,-0.800103,-0.108281,12.9458,13.2384,-0.332654,-0.0815476
1.17,5.92594,7.36061,-0.633071,0.593133,6.89333,13.9878,0.193767,0.559326,12.3972,6.53995,-0.800103,-0.108281,12.9442,13.2379,-0.332655,-0.0815478
1.175,5.92277,7.36357,-0.633071,0.593134,6.8943,13.9906,0.193767,0.559326,12.3932,6.5394,-0.800104,-0.108281,12.9425,13.2375,-0.332655,-0.0815479
1.18,5.91961,7.36654,-0.633071,0.593134,6.89527,13.9934,0.193767,0.559326,12.3892,6.53886,-0.800104,-0.10828,12.9408,13.2371,-0.332656,-0.0815481
1.185,5.91644,7.3695,-0.63307,0.593134,6.89624,13.9962,0.193768,0.559326,12.3852,6.53832,-0.800104,-0.10828,12.9392,13.2367,-0.332656,-0.0815483
1.19,5.91328,7.37247,-0.63307,0.593134,6.89721,13.999,0.193768,0.559325,12.3812,6.53778,-0.800104,-0.10828,12.9375,13.2363,-0.332657,-0.0815484
1.195,5.91011,7.37543,-0.63307,0.593134,6.89818,14.0018,0.193768,0.559325,12.3772,6.53724,-0.800105,-0.10828,12.9359,13.2359,-0.332657,-0.0815486
1.2,5.90695,7.3784,-0.63307,0.593135,6.89914,14.0046,0.193769,0.559325,12.3732,6.5367,-0.800105,-0.108279,12.9342,13.2355,-0.332657,-0.0815487
1.205,5.90378,7.38137,-0.633069,0.593135,6.90011,14.0074,0.193769,0.559325,12.3692,6.53616,-0.800105,-0.108279,12.9325,13.2351,-0.332658,-0.0815489
1.21,5.90061,7.38433,-0.633069,0.593135,6.90108,14.0102,0.19377,0.559324,12.3652,6.53561,-0.800105,-0.108279,12.9309,13.2347,-0.332658,-0.081549
1.215,5.89745,7.3873,-0.633069,0.593135,6.90205,14.0129,0.19377,0.559324,12.3612,6.53507,-0.800105,-0.108279,12.9292,13.2343,-0.332659,-0.0815492
1.22,5.89428,7.39026,-0.633069,0.593135,6.90302,14.0157,0.19377,0.559324,12.3572,6.53453,-0.800106,-0.108278,12.9275,13.2339,-0.332659,-0.0815494
1.225,5.89112,7.39323,-0.633068,0.593135,6.90399,14.0185,0.193771,0.559324,12.3532,6.53399,-0.800106,-0.108278,12.9259,13.2335,-0.33266,-0.0815495
1.23,5.88795,7.39619,-0.633068,0.593136,6.90496,14.0213,0.193771,0.559323,12.3492,6.53345,-0.800106,-0.108278,12.9242,13.2331,-0.33266,-0.0815497
1.235,5.88479,7.39916,-0.633068,0.593136,6.90593,14.0241,0.193771,0.559323,12.3452,6.53291,-0.800106,-0.108278,12.9226,13.2326,-0.33266,-0.0815498
1.24,5.88162,7.40213,-0.633067,0.593136,6.9069,14.0269,0.193772,0.559323,12.3412,6.53237,-0.800107,-0.108278,12.9209,13.2322,-0.332661,-0.08155
1.245,5.87846,7.40509,-0.633067,0.593136,6.90786,14.0297,0.193772,0.559323,12.3372,6.53183,-0.800107,-0.108277,12.9192,13.2318,-0.332661,-0.0815501
1.25,5.87529,7.40806,-0.633067,0.593136,6.90883,14.0325,0.193773,0.559322,12.3332,6.53128,-0.800107,-0.108277,12.9176,13.2314,-0.332662,-0.0815503
1.255,5.87213,7.41102,-0.633067,0.593136,6.9098,14.0353,0.193773,0.559322,12.3292,6.53074,-0.800107,-0.108277,12.9159,13.231,-0.332662,-0.0815504
1.26,5.86896,7.41399,-0.633066,0.593137,6.91077,14.0381,0.193773,0.559322,12.3252,6.5302,-0.800108,-0.108277,12.9142,13.2306,-0.332663,-0.0815506
1.265,5.8658,7.41695,-0.633066,0.593137,6.91174,14.0409,0.193774,0.559321,12.3212,6.52966,-0.800108,-0.108276,12.9126,13.2302,-0.332663,-0.0815507
1.27,5.86263,7.41992,-0.633066,0.593137,6.91271,14.0437,0.193774,0.559321,12.3172,6.52912,-0.800108,-0.108276,12.9109,13.2298,-0.332663,-0.0815509
1.275,5.85946,7.42289,-0.633065,0.593137,6.91368,14.0465,0.193774,0.559321,12.3132,6.52858,-0.800108,-0.108276,12.9092,13.2294,-0.332664,-0.081551
1.28,5.8563,7.42585,-0.633065,0.593137,6.91465,14.0493,0.193775,0.559321,12.3092,6.52804,-0.800109,-0.108276,12.9076,13.229,-0.332664,-0.0815512
1.285,5.85313,7.42882,-0.633065,0.593138,6.91562,14.0521,0.193775,0.55932,12.3052,6.52749,-0.800109,-0.108275,12.9059,13.2286,-0.332665,-0.0815513
1.29,5.84997,7.43178,-0.633064,0.593138,6.91658,14.0549,0.193776,0.55932,12.3012,6.52695,-0.800109,-0.108275,12.9043,13.2282,-0.332665,-0.0815515
1.295,5.8468,7.43475,-0.633064,0.593138,6.91755,14.0577,0.193776,0.55932,12.2972,6.52641,-0.800109,-0.108275,12.9026,13.2278,-0.332666,-0.0815516
1.3,5.84364,7.43771,-0.633064,0.593138,6.91852,14.0605,0.193776,0.55932,12.2932,6.52587,-0.800109,-0.108275,12.9009,13.2273,-0.332666,-0.0815518
1.305,5.84047,7.44068,-0.633064,0.593138,6.91949,14.0633,0.193777,0.559319,12.2892,6.52533,-0.80011,-0.108274,12.8993,13.2269,-0.332666,-0.0815519
1.31,5.83731,7.44364,-0.633063,0.593138,6.92046,14.0661,0.193777,0.559319,12.2852,6.52479,-0.80011,-0.108274,12.8976,13.2265,-0.332667,-0.0815521
1.315,5.83414,7.44661,-0.633063,0.593139,6.92143,14.0689,0.193778,0.559319,12.2812,6.52425,-0.80011,-0.108274,12.8959,13.2261,-0.332667,-0.0815522
1.32,5.83098,7.44958,-0.633063,0.593139,6.9224,14.0717,0.193778,0.559319,12.2772,6.5237,-0.80011,-0.108274,12.8943,13.2257,-0.332668,-0.0815524
1.325,5.82781,7.45254,-0.633062,0.593139,6.92337,14.0745,0.193778,0.559318,12.2732,6.52316,-0.800111,-0.108273,12.8926,13.2253,-0.332668,-0.0815525
1.33,5.82465,7.45551,-0.633062,0.593139,6.92434,14.0773,0.193779,0.559318,12.2692,6.52262,-0.800111,-0.108273,12.8909,13.2249,-0.332669,-0.0815527
1.335,5.82148,7.45847,-0.633062,0.593139,6.9253,14.0801,0.193779,0.559318,12.2652,6.52208,-0.800111,-0.108273,12.8893,13.2245,-0.332669,-0.0815528
1.34,5.81832,7.46144,-0.633062,0.593139,6.92627,14.0829,0.193779,0.559317,12.2612,6.52154,-0.800111,-0.108273,12.8876,13.2241,-0.33267,-0.081553
1.345,5.81515,7.4644,-0.633061,0.59314,6.92724,14.0857,0.19378,0.559317,12.2572,6.521,-0.800112,-0.108272,12.886,13.2237,-0.33267,-0.0815531
1.35,5.81199,7.46737,-0.633061,0.59314,6.92821,14.0885,0.19378,0.559317,12.2532,6.52046,-0.800112,-0.108272,12.8843,13.2233,-0.33267,-0.0815533
1.355,5.80882,7.47034,-0.633061,0.59314,6.92918,14.0913,0.193781,0.559317,12.2492,6.51992,-0.800112,-0.108272,12.8826,13.2229,-0.332671,-0.0815534
1.36,5.80565,7.4733,-0.63306,0.59314,6.93015,14.094,0.193781,0.559316,12.2452,6.51937,-0.800112,-0.108272,12.881,13.2225,-0.332671,-0.0815536
1.365,5.80249,7.47627,-0.63306,0.59314,6.93112,14.0968,0.193781,0.559316,12.2412,6.51883,-0.800112,-0.108271,12.8793,13.222,-0.332672,-0.0815537
1.37,5.79932,7.47923,-0.63306,0.59314,6.93209,14.0996,0.193782,0.559316,12.2372,6.51829,-0.800113,-0.108271,12.8776,13.2216,-0.332672,-0.0815538
1.375,5.79616,7.4822,-0.63306,0.593141,6.93306,14.1024,0.193782,0.559316,12.2332,6.51775,-0.800113,-0.108271,12.876,13.2212,-0.332673,-0.081554
1.38,5.79299,7.48516,-0.633059,0.593141,6.93402,14.1052,0.193783,0.559315,12.2292,6.51721,-0.800113,-0.108271,12.8743,13.2208,-0.332673,-0.0815541
1.385,5.78983,7.48813,-0.633059,0.593141,6.93499,14.108,0.193783,0.559315,12.2252,6.51667,-0.800113,-0.10827,12.8727,13.2204,-0.332674,-0.0815543
1.39,5.78666,7.4911,-0.633059,0.593141,6.93596,14.1108,0.193783,0.559315,12.2212,6.51613,-0.800114,-0.10827,12.871,13.22,-0.332674,-0.0815544
1.395,5.7835,7.49406,-0.633058,0.593141,6.93693,14.1136,0.193784,0.559315,12.2172,6.51558,-0.800114,-0.10827,12.8693,13.2196,-0.332675,-0.0815546
1.4,5.78033,7.49703,-0.633058,0.593141,6.9379,14.1164,0.193784,0.559314,12.2132,6.51504,-0.800114,-0.10827,12.8677,13.2192,-0.332675,-0.0815547
1.405,5.77717,7.49999,-0.633058,0.593142,6.93887,14.1192,0.193785,0.559314,12.2092,6.5145,-0.800114,-0.10827,12.866,13.2188,-0.332675,-0.0815548
1.41,5.774,7.50296,-0.633058,0.593142,6.93984,14.122,0.193785,0.559314,12.2052,6.51396,-0.800115,-0.108269,12.8643,13.2184,-0.332676,-0.081555
1.415,5.77084,7.50592,-0.633057,0.593142,6.94081,14.1248,0.193785,0.559313,12.2012,6.51342,-0.800115,-0.108269,12.8627,13.218,-0.332676,-0.0815551
1.42,5.76767,7.50889,-0.633057,0.593142,6.94178,14.1276,0.193786,0.559313,12.1972,6.51288,-0.800115,-0.108269,12.861,13.2176,-0.332677,-0.0815552
1.425,5.76451,7.51186,-0.633057,0.593142,6.94274,14.1304,0.193786,0.559313,12.1932,6.51234,-0.800115,-0.108269,12.8593,13.2172,-0.332677,-0.0815554
1.43,5.76134,7.51482,-0.633056,0.593142,6.94371,14.1332,0.193787,0.559313,12.1892,6.51179,-0.800116,-0.108268,12.8577,13.2167,-0.332678,-0.0815555
1.435,5.75818,7.51779,-0.633056,0.593143,6.94468,14.136,0.193787,0.559312,12.1852,6.51125,-0.800116,-0.108268,12.856,13.2163,-0.332678,-0.0815557
1.44,5.75501,7.52075,-0.633056,0.593143,6.94565,14.1388,0.193787,0.559312,12.1812,6.51071,-0.800116,-0.108268,12.8544,13.2159,-0.332679,-0.0815558
1.445,5.75184,7.52372,-0.633056,0.593143,6.94662,14.1416,0.193788,0.559312,12.1772,6.51017,-0.800116,-0.108268,12.8527,13.2155,-0.332679,-0.0815559
1.45,5.74868,7.52668,-0.633055,0.593143,6.94759,14.1444,0.193788,0.559311,12.1732,6.50963,-0.800116,-0.108267,12.851,13.2151,-0.33268,-0.0815561
1.455,5.74551,7.52965,-0.633055,0.593143,6.94856,14.1472,0.193789,0.559311,12.1692,6.50909,-0.800117,-0.108267,12.8494,13.2147,-0.33268,-0.0815562
1.46,5.74235,7.53262,-0.633055,0.593143,6.94953,14.15,0.193789,0.559311,12.1652,6.50855,-0.800117,-0.108267,12.8477,13.2143,-0.332681,-0.0815563
1.465,5.73918,7.53558,-0.633054,0.593144,6.9505,14.1528,0.19379,0.559311,12.1612,6.50801,-0.800117,-0.108267,12.846,13.2139,-0.332681,-0.0815565
1.47,5.73602,7.53855,-0.633054,0.593144,6.95146,14.1556,0.19379,0.55931,12.1572,6.50746,-0.800117,-0.108266,12.8444,13.2135,-0.332682,-0.0815566
1.475,5.73285,7.54151,-0.633054,0.593144,6.95243,14.1584,0.19379,0.55931,12.1532,6.50692,-0.800118,-0.108266,12.8427,13.2131,-0.332682,-0.0815567
1.48,5.72969,7.54448,-0.633053,0.593144,6.9534,14.1612,0.193791,0.55931,12.1492,6.50638,-0.800118,-0.108266,12.841,13.2127,-0.332683,-0.0815569
1.485,5.72652,7.54744,-0.633053,0.593144,6.95437,14.164,0.193791,0.55931,12.1452,6.50584,-0.800118,-0.108266,12.8394,13.2123,-0.332683,-0.081557
1.49,5.72336,7.55041,-0.633053,0.593144,6.95534,14.1668,0.193792,0.559309,12.1412,6.5053,-0.800118,-0.108265,12.8377,13.2119,-0.332683,-0.0815571
1.495,5.72019,7.55338,-0.633053,0.593145,6.95631,14.1696,0.193792,0.559309,12.1372,6.50476,-0.800119,-0.108265,12.8361,13.2114,-0.332684,-0.0815573
1.5,5.71703,7.55634,-0.633052,0.593145,6.95728,14.1724,0.193792,0.559309,12.1332,6.50422,-0.800119,-0.108265,12.8344,13.211,-0.332684,-0.0815574
1.505,5.71386,7.55931,-0.633052,0.593145,6.95825,14.1752,0.193793,0.559308,12.1292,6.50367,-0.800119,-0.108265,12.8327,13.2106,-0.332685,-0.0815575
1.51,5.7107,7.56227,-0.633052,0.593145,6.95922,14.1779,0.193793,0.559308,12.1252,6.50313,-0.800119,-0.108264,12.8311,13.2102,-0.332685,-0.0815577
1.515,5.70753,7.56524,-0.633051,0.593145,6.96019,14.1807,0.193794,0.559308,12.1212,6.50259,-0.800119,-0.108264,12.8294,13.2098,-0.332686,-0.0815578
1.52,5.70437,7.5682,-0.633051,0.593145,6.96115,14.1835,0.193794,0.559308,12.1172,6.50205,-0.80012,-0.108264,12.8277,13.2094,-0.332686,-0.0815579
1.525,5.7012,7.57117,-0.633051,0.593146,6.96212,14.1863,0.193795,0.559307,12.1132,6.50151,-0.80012,-0.108264,12.8261,13.209,-0.332687,-0.081558
1.53,5.69804,7.57414,-0.63305,0.593146,6.96309,14.1891,0.193795,0.559307,12.1092,6.50097,-0.80012,-0.108263,12.8244,13.2086,-0.332687,-0.0815582
1.535,5.69487,7.5771,-0.63305,0.593146,6.96406,14.1919,0.193795,0.559307,12.1052,6.50043,-0.80012,-0.108263,12.8227,13.2082,-0.332688,-0.0815583
1.54,5.6917,7.58007,-0.63305,0.593146,6.96503,14.1947,0.193796,0.559306,12.1012,6.49989,-0.800121,-0.108263,12.8211,13.2078,-0.332688,-0.0815584
